collectTime,inverter_state,inv_temperature,a_i,a_u,ab_u,active_power,b_i,b_u,bc_u,c_i,c_u,ca_u,mppt_power,pv1_i,pv1_u,efficiency,temperature_2m,diffuse_radiation,global_tilted_irradiance,wind_speed_10m,precipitation
2025-05-09 06:00:00,512,23.0,0.32,233.17,402.8,0.616,0.32,233.72,404.8,0.32,233.82,402.8,0.64,0.27,604.5,96.26,11.0,20.0,30.938276,2.4149535,0.1
2025-05-09 06:05:00,512,23.3,1.32,232.91,401.8,0.896,1.32,233.61,403.8,1.32,233.55,401.8,0.93,0.38,614.6,96.24,11.066667,25.0,39.894314,2.4149535,0.1
2025-05-09 06:10:00,512,23.6,1.54,235.5,405.92,1.039,1.48,236.04,408.38,1.52,236.17,406.67,1.079,0.44,618.2,96.29,11.133333,30.0,48.85035,2.4149535,0.1
2025-05-09 06:15:00,512,23.9,1.42,236.13,407.8,0.962,1.38,236.51,409.8,1.4,236.44,407.8,1.0,0.41,616.9,96.27,11.2,35.0,57.80639,2.4149535,0.1
2025-05-09 06:20:00,512,24.1,1.32,236.11,407.8,0.994,1.32,236.61,409.8,1.32,236.54,407.8,1.033,0.43,612.5,96.25,11.3,41.0,67.60692,2.4149535,0.1
2025-05-09 06:25:00,512,24.2,1.5,235.49,405.8,1.018,1.46,235.99,408.8,1.48,235.71,406.8,1.057,0.43,612.5,96.3,11.4,47.0,77.407455,2.4149535,0.1
2025-05-09 06:30:00,512,24.5,1.64,235.58,406.8,1.113,1.61,235.92,407.8,1.64,235.82,406.8,1.159,0.47,618.5,96.04,11.5,53.0,87.207985,2.4149535,0.1
2025-05-09 06:35:00,512,24.6,2.08,234.48,404.4,1.436,2.05,234.9,405.72,2.07,234.46,404.15,1.47,0.63,628.1,97.66,11.6,58.666668,97.17055,2.309683,0.1
2025-05-09 06:40:00,512,24.7,2.2,233.87,402.8,1.516,2.16,234.22,404.8,2.2,233.96,402.8,1.553,0.64,626.6,97.66,11.7,64.333336,107.13311,2.204413,0.1
2025-05-09 06:45:00,512,24.8,2.42,233.53,403.8,1.668,2.38,234.26,404.8,2.41,233.72,402.8,1.709,0.72,629.9,97.64,11.8,70.0,117.09567,2.0991426,0.1
2025-05-09 06:50:00,512,25.0,2.87,232.82,401.8,1.979,2.82,233.13,402.8,2.86,232.8,401.8,2.026,0.85,632.8,97.64,11.883333,74.333336,126.21467,1.9360847,0.1
2025-05-09 06:55:00,512,25.2,2.76,234.69,404.8,1.921,2.72,235.3,406.8,2.75,235.0,404.8,1.967,0.82,617.8,97.65,11.966667,78.666664,135.33366,1.7730268,0.1
2025-05-09 07:00:00,512,25.4,2.5,234.1,403.8,1.737,2.47,234.82,405.8,2.49,234.59,404.8,1.779,0.74,618.8,97.64,12.05,83.0,144.45267,1.609969,0.1
2025-05-09 07:05:00,512,25.5,2.11,234.73,404.72,1.452,2.06,235.33,407.01,2.09,235.31,405.17,1.486,0.63,614.5,97.68,12.150001,86.666664,153.87448,1.452786,0.1
2025-05-09 07:10:00,512,25.6,2.13,234.29,404.04,1.467,2.09,234.7,405.51,2.12,234.42,404.0,1.502,0.63,610.4,97.67,12.25,90.333336,163.29631,1.2956029,0.1
2025-05-09 07:15:00,512,25.8,2.74,234.49,404.3,1.903,2.7,235.12,406.21,2.73,234.66,404.36,1.949,0.83,618.5,97.65,12.35,94.0,172.71812,1.1384199,0.1
2025-05-09 07:20:00,512,26.0,3.04,235.11,405.8,2.12,3.01,235.51,407.8,3.03,235.34,405.8,2.171,0.91,619.3,97.65,12.45,97.333336,182.44876,0.9286522,0.1
2025-05-09 07:25:00,512,26.0,3.07,235.13,405.8,2.136,3.03,235.53,407.8,3.06,235.71,405.8,2.188,0.92,618.5,97.63,12.55,100.666664,192.17938,0.7188845,0.1
2025-05-09 07:30:00,512,26.2,3.28,233.87,403.59,2.279,3.24,234.33,404.72,3.28,233.89,402.96,2.333,1.0,619.3,97.64,12.65,104.0,201.91002,0.5091169,0.1
2025-05-09 07:35:00,512,26.3,3.75,233.49,403.22,2.598,3.7,234.25,404.65,3.76,233.79,402.41,2.648,1.14,620.9,98.12,12.733333,108.333336,214.41286,0.7188845,0.1
2025-05-09 07:40:00,512,26.4,3.8,233.77,403.97,2.642,3.77,234.55,405.2,3.8,233.78,403.0,2.692,1.17,614.2,98.15,12.816667,112.666664,226.91568,0.9286522,0.1
