date,mppt_power_max,mppt_power_range,mppt_power_mean,mppt_power_median,mppt_power_std,mppt_power_var,mppt_power_q25,mppt_power_q75,mppt_power_diff_pos_count,mppt_power_diff_neg_count,mppt_power_diff_max,mppt_power_diff_mean,mppt_power_diff_abs_mean,mppt_power_diff_std,mppt_power_roll_mean_mean,mppt_power_roll_mean_std,mppt_power_roll_mean_range,mppt_power_roll_vol_mean,mppt_power_roll_vol_std,mppt_power_roll_corr,active_power_max,active_power_range,active_power_mean,active_power_median,active_power_std,active_power_var,active_power_q25,active_power_q75,active_power_diff_pos_count,active_power_diff_neg_count,active_power_diff_max,active_power_diff_mean,active_power_diff_abs_mean,active_power_diff_std,active_power_roll_mean_mean,active_power_roll_mean_std,active_power_roll_mean_range,active_power_roll_vol_mean,active_power_roll_vol_std,active_power_roll_corr,efficiency_max,efficiency_range,efficiency_mean,efficiency_median,efficiency_std,efficiency_var,efficiency_q25,efficiency_q75,efficiency_diff_pos_count,efficiency_diff_neg_count,efficiency_diff_max,efficiency_diff_mean,efficiency_diff_abs_mean,efficiency_diff_std,efficiency_roll_mean_mean,efficiency_roll_mean_std,efficiency_roll_mean_range,efficiency_roll_vol_mean,efficiency_roll_vol_std,efficiency_roll_corr,pv1_i_max,pv1_i_range,pv1_i_mean,pv1_i_median,pv1_i_std,pv1_i_var,pv1_i_q25,pv1_i_q75,pv1_i_diff_pos_count,pv1_i_diff_neg_count,pv1_i_diff_max,pv1_i_diff_mean,pv1_i_diff_abs_mean,pv1_i_diff_std,pv1_i_roll_mean_mean,pv1_i_roll_mean_std,pv1_i_roll_mean_range,pv1_i_roll_vol_mean,pv1_i_roll_vol_std,pv1_i_roll_corr,a_i_max,a_i_range,a_i_mean,a_i_median,a_i_std,a_i_var,a_i_q25,a_i_q75,a_i_diff_pos_count,a_i_diff_neg_count,a_i_diff_max,a_i_diff_mean,a_i_diff_abs_mean,a_i_diff_std,a_i_roll_mean_mean,a_i_roll_mean_std,a_i_roll_mean_range,a_i_roll_vol_mean,a_i_roll_vol_std,a_i_roll_corr,b_i_max,b_i_range,b_i_mean,b_i_median,b_i_std,b_i_var,b_i_q25,b_i_q75,b_i_diff_pos_count,b_i_diff_neg_count,b_i_diff_max,b_i_diff_mean,b_i_diff_abs_mean,b_i_diff_std,b_i_roll_mean_mean,b_i_roll_mean_std,b_i_roll_mean_range,b_i_roll_vol_mean,b_i_roll_vol_std,b_i_roll_corr,c_i_max,c_i_range,c_i_mean,c_i_median,c_i_std,c_i_var,c_i_q25,c_i_q75,c_i_diff_pos_count,c_i_diff_neg_count,c_i_diff_max,c_i_diff_mean,c_i_diff_abs_mean,c_i_diff_std,c_i_roll_mean_mean,c_i_roll_mean_std,c_i_roll_mean_range,c_i_roll_vol_mean,c_i_roll_vol_std,c_i_roll_corr,pv1_u_max,pv1_u_range,pv1_u_mean,pv1_u_median,pv1_u_std,pv1_u_var,pv1_u_q25,pv1_u_q75,pv1_u_diff_pos_count,pv1_u_diff_neg_count,pv1_u_diff_max,pv1_u_diff_mean,pv1_u_diff_abs_mean,pv1_u_diff_std,pv1_u_roll_mean_mean,pv1_u_roll_mean_std,pv1_u_roll_mean_range,pv1_u_roll_vol_mean,pv1_u_roll_vol_std,pv1_u_roll_corr,a_u_max,a_u_range,a_u_mean,a_u_median,a_u_std,a_u_var,a_u_q25,a_u_q75,a_u_diff_pos_count,a_u_diff_neg_count,a_u_diff_max,a_u_diff_mean,a_u_diff_abs_mean,a_u_diff_std,a_u_roll_mean_mean,a_u_roll_mean_std,a_u_roll_mean_range,a_u_roll_vol_mean,a_u_roll_vol_std,a_u_roll_corr,b_u_max,b_u_range,b_u_mean,b_u_median,b_u_std,b_u_var,b_u_q25,b_u_q75,b_u_diff_pos_count,b_u_diff_neg_count,b_u_diff_max,b_u_diff_mean,b_u_diff_abs_mean,b_u_diff_std,b_u_roll_mean_mean,b_u_roll_mean_std,b_u_roll_mean_range,b_u_roll_vol_mean,b_u_roll_vol_std,b_u_roll_corr,c_u_max,c_u_range,c_u_mean,c_u_median,c_u_std,c_u_var,c_u_q25,c_u_q75,c_u_diff_pos_count,c_u_diff_neg_count,c_u_diff_max,c_u_diff_mean,c_u_diff_abs_mean,c_u_diff_std,c_u_roll_mean_mean,c_u_roll_mean_std,c_u_roll_mean_range,c_u_roll_vol_mean,c_u_roll_vol_std,c_u_roll_corr,ab_u_max,ab_u_range,ab_u_mean,ab_u_median,ab_u_std,ab_u_var,ab_u_q25,ab_u_q75,ab_u_diff_pos_count,ab_u_diff_neg_count,ab_u_diff_max,ab_u_diff_mean,ab_u_diff_abs_mean,ab_u_diff_std,ab_u_roll_mean_mean,ab_u_roll_mean_std,ab_u_roll_mean_range,ab_u_roll_vol_mean,ab_u_roll_vol_std,ab_u_roll_corr,bc_u_max,bc_u_range,bc_u_mean,bc_u_median,bc_u_std,bc_u_var,bc_u_q25,bc_u_q75,bc_u_diff_pos_count,bc_u_diff_neg_count,bc_u_diff_max,bc_u_diff_mean,bc_u_diff_abs_mean,bc_u_diff_std,bc_u_roll_mean_mean,bc_u_roll_mean_std,bc_u_roll_mean_range,bc_u_roll_vol_mean,bc_u_roll_vol_std,bc_u_roll_corr,ca_u_max,ca_u_range,ca_u_mean,ca_u_median,ca_u_std,ca_u_var,ca_u_q25,ca_u_q75,ca_u_diff_pos_count,ca_u_diff_neg_count,ca_u_diff_max,ca_u_diff_mean,ca_u_diff_abs_mean,ca_u_diff_std,ca_u_roll_mean_mean,ca_u_roll_mean_std,ca_u_roll_mean_range,ca_u_roll_vol_mean,ca_u_roll_vol_std,ca_u_roll_corr,inv_temperature_max,inv_temperature_range,inv_temperature_mean,inv_temperature_median,inv_temperature_std,inv_temperature_var,inv_temperature_q25,inv_temperature_q75,inv_temperature_diff_pos_count,inv_temperature_diff_neg_count,inv_temperature_diff_max,inv_temperature_diff_mean,inv_temperature_diff_abs_mean,inv_temperature_diff_std,inv_temperature_roll_mean_mean,inv_temperature_roll_mean_std,inv_temperature_roll_mean_range,inv_temperature_roll_vol_mean,inv_temperature_roll_vol_std,inv_temperature_roll_corr,global_tilted_irradiance_max,global_tilted_irradiance_range,global_tilted_irradiance_mean,global_tilted_irradiance_median,global_tilted_irradiance_std,global_tilted_irradiance_var,global_tilted_irradiance_q25,global_tilted_irradiance_q75,global_tilted_irradiance_diff_pos_count,global_tilted_irradiance_diff_neg_count,global_tilted_irradiance_diff_max,global_tilted_irradiance_diff_mean,global_tilted_irradiance_diff_abs_mean,global_tilted_irradiance_diff_std,global_tilted_irradiance_roll_mean_mean,global_tilted_irradiance_roll_mean_std,global_tilted_irradiance_roll_mean_range,global_tilted_irradiance_roll_vol_mean,global_tilted_irradiance_roll_vol_std,global_tilted_irradiance_roll_corr,diffuse_radiation_max,diffuse_radiation_range,diffuse_radiation_mean,diffuse_radiation_median,diffuse_radiation_std,diffuse_radiation_var,diffuse_radiation_q25,diffuse_radiation_q75,diffuse_radiation_diff_pos_count,diffuse_radiation_diff_neg_count,diffuse_radiation_diff_max,diffuse_radiation_diff_mean,diffuse_radiation_diff_abs_mean,diffuse_radiation_diff_std,diffuse_radiation_roll_mean_mean,diffuse_radiation_roll_mean_std,diffuse_radiation_roll_mean_range,diffuse_radiation_roll_vol_mean,diffuse_radiation_roll_vol_std,diffuse_radiation_roll_corr,temperature_2m_max,temperature_2m_range,temperature_2m_mean,temperature_2m_median,temperature_2m_std,temperature_2m_var,temperature_2m_q25,temperature_2m_q75,temperature_2m_diff_pos_count,temperature_2m_diff_neg_count,temperature_2m_diff_max,temperature_2m_diff_mean,temperature_2m_diff_abs_mean,temperature_2m_diff_std,temperature_2m_roll_mean_mean,temperature_2m_roll_mean_std,temperature_2m_roll_mean_range,temperature_2m_roll_vol_mean,temperature_2m_roll_vol_std,temperature_2m_roll_corr,wind_speed_10m_max,wind_speed_10m_range,wind_speed_10m_mean,wind_speed_10m_median,wind_speed_10m_std,wind_speed_10m_var,wind_speed_10m_q25,wind_speed_10m_q75,wind_speed_10m_diff_pos_count,wind_speed_10m_diff_neg_count,wind_speed_10m_diff_max,wind_speed_10m_diff_mean,wind_speed_10m_diff_abs_mean,wind_speed_10m_diff_std,wind_speed_10m_roll_mean_mean,wind_speed_10m_roll_mean_std,wind_speed_10m_roll_mean_range,wind_speed_10m_roll_vol_mean,wind_speed_10m_roll_vol_std,wind_speed_10m_roll_corr,precipitation_max,precipitation_range,precipitation_mean,precipitation_median,precipitation_std,precipitation_var,precipitation_q25,precipitation_q75,precipitation_diff_pos_count,precipitation_diff_neg_count,precipitation_diff_max,precipitation_diff_mean,precipitation_diff_abs_mean,precipitation_diff_std,precipitation_roll_mean_mean,precipitation_roll_mean_std,precipitation_roll_mean_range,precipitation_roll_vol_mean,precipitation_roll_vol_std,precipitation_roll_corr,inverter_state
2023-01-01,0.0859073468403035,0.0859073468403035,0.028865479532831445,0.005641124562146479,0.032950801934762144,0.0010857553481439246,0.0,0.06408033443998784,72.0,48.0,0.0049660627480113545,3.2124508814385315e-20,0.0010399162089293698,0.0019167860486338027,0.029407554265842364,0.032922459116408564,0.08378722117535661,0.0014887840783923518,0.002024656886789969,0.4363757706371445,0.06302647206017183,0.06302647206017183,0.018357217684543237,0.0,0.023022574750974707,0.0005300389481642181,0.0,0.04170558809573991,58.0,36.0,0.005979463309849961,0.0,0.0008214002866524512,0.0015479032921293166,0.018701954166882077,0.023002318064367845,0.06093951963750792,0.0011687823037715285,0.0017529395106588679,0.5022533886256927,73.3656367916171,73.3656367916171,27.188919516555785,0.0,32.18850772693607,1036.1000296870232,0.0,65.08328718976615,58.0,36.0,22.093932672517212,0.0,0.7781355439894505,2.580540796181874,27.699509554425383,32.11821520080988,72.72568868938306,1.159795373029851,2.9136473044334057,0.14332805588648923,0.22196271301765985,0.22196271301765985,0.07563098976591368,0.015728950113038785,0.08576857543515667,0.007356248532176161,0.0,0.16800157126039456,82.0,58.0,0.012346016398018494,-1.2849803525754126e-19,0.002656576428267292,0.004971071651248892,0.07705129004320783,0.08569209762016505,0.21667967772760308,0.003810137879606065,0.005225450286602256,0.4176230568673234,0.09097087652503158,0.09097087652503158,0.026496361429358992,0.0,0.03323022432478382,0.0011042478086754543,0.0,0.060196831284467726,58.0,36.0,0.008630611878878414,0.0,0.001185589191528071,0.002234205955975922,0.02699394568155353,0.033200986316120416,0.08795862016750419,0.0016869919442664078,0.0025301502458800708,0.502253388625694,0.09097087652503158,0.09097087652503158,0.026496361429358992,0.0,0.03323022432478382,0.0011042478086754543,0.0,0.060196831284467726,58.0,36.0,0.008630611878878414,0.0,0.001185589191528071,0.002234205955975922,0.02699394568155353,0.033200986316120416,0.08795862016750419,0.0016869919442664078,0.0025301502458800708,0.502253388625694,0.09097087652503158,0.09097087652503158,0.026496361429358992,0.0,0.03323022432478382,0.0011042478086754543,0.0,0.060196831284467726,58.0,36.0,0.008630611878878414,0.0,0.001185589191528071,0.002234205955975922,0.02699394568155353,0.033200986316120416,0.08795862016750419,0.0016869919442664078,0.0025301502458800708,0.502253388625694,387.0944277443324,387.0944277443324,205.3322635397857,346.131859080888,186.7181429498569,34863.6649066432,0.0,381.552797808796,73.0,47.0,307.1167049168111,0.0,3.6791470906987116,30.530896461951457,209.18826848888972,184.15771224460866,386.68343519663455,6.282704746634161,27.535708848982612,-0.02196858999814591,230.0,0.0,230.0,230.0,0.0,0.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,,230.0,0.0,230.0,230.0,0.0,0.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,,230.0,0.0,230.0,230.0,0.0,0.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,,400.0,0.0,400.0,400.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,400.0,0.0,400.0,400.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,400.0,0.0,400.0,400.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,49.704499999999996,3.549999999999997,48.40403930414747,48.896166666666666,1.0155960721951849,1.0314353818582873,47.4795,49.16700066666667,72.0,144.0,0.06666700000000247,-0.012962958333333332,0.025462967592592516,0.03139285284498237,48.417176186228495,1.0008955479545303,3.457499999999996,0.03557201701338843,0.03024592151682329,-0.2793864605937554,24.0,24.0,8.294930875576037,2.333333333333333,9.236505907553488,85.31304138027046,0.0,18.166666666666668,72.0,48.0,1.3333333333333357,0.0,0.28703703703703703,0.465640405951117,8.450704225352112,9.22922688381167,23.483333333333334,0.4076264691217264,0.5039657793360347,0.4622621491117909,24.0,24.0,8.294930875576037,2.333333333333333,9.236505907553488,85.31304138027046,0.0,18.166666666666668,72.0,48.0,1.3333333333333357,0.0,0.28703703703703703,0.465640405951117,8.450704225352112,9.22922688381167,23.483333333333334,0.4076264691217264,0.5039657793360347,0.4622621491117909,14.7045,3.549999999999999,13.404039304147467,13.896166666666666,1.015596072195185,1.0314353818582875,12.4795,14.167000666666668,72.0,144.0,0.0666670000000007,-0.012962958333333332,0.025462967592592582,0.0313928528449824,13.417176186228483,1.00089554795453,3.4574999999999996,0.03557201701338843,0.03024592151682326,-0.2793864605937551,42.699093,33.699093,25.261396354838705,19.008545,12.029899956168217,144.71849295541605,14.218254,38.170186666666666,96.0,120.0,0.4705723333333349,-0.11377179166666665,0.30157155555555554,0.3673264905532306,25.3279307057903,12.005567789308232,32.5092428,0.41752964064042203,0.32367594759698304,0.012018814176361426,0.775,0.775,0.21561059976958522,0.1500000055555555,0.17845752397160025,0.031847087862074276,0.0888888888888888,0.3,96.0,120.0,0.02708334444444449,-0.0003472222222222225,0.009375,0.012476937744499428,0.21887063189880018,0.17764097044823668,0.7218055555555557,0.0128988652438026,0.011199429524924323,0.72920957133939,5.0
2023-01-02,0.019168984864740668,0.019168984864740668,0.0005182017276461379,0.0,0.0026001646391432356,6.760856150650872e-06,0.0,0.0,11.0,1.0,0.003408755877744471,0.0,0.00017749060059945064,0.0013675710777405665,0.0005279332154892579,0.002319173127795346,0.01584068269924933,0.0002640684988750767,0.0011976589000839023,0.7548092737350294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.048409852367047125,0.048409852367047125,0.0013334771481602079,0.0,0.00663927367523587,4.407995493468001e-05,0.0,0.0,21.0,12.0,0.00848586863734549,-1.6062254407192657e-20,0.0004482393737689548,0.0034526839385333663,0.0013585189725388036,0.005937533880190071,0.040292871089491894,0.000669392941166279,0.003028420749169355,0.748635815665478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,395.97280155700514,395.97280155700514,19.345403538190272,0.0,83.77083747243455,7017.553210833044,0.0,0.0,11.0,1.0,352.25590205332094,0.0,3.6664148292315293,36.080015544230335,19.708697501348773,77.89359534484439,392.8041324047274,6.4918562357926755,32.13443330291796,0.45549771250568255,230.0,0.0,230.0,230.0,0.0,0.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,,230.0,0.0,230.0,230.0,0.0,0.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,,230.0,0.0,230.0,230.0,0.0,0.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,,400.0,0.0,400.0,400.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,400.0,0.0,400.0,400.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,400.0,0.0,400.0,400.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,48.0045,5.649999700000002,45.26544494654378,45.654499333333334,2.039289071221289,4.158699916002587,43.117001,47.31700066666667,96.0,108.0,0.17916666666666714,-0.002546294907407411,0.06967592453703704,0.09753065077505718,45.30586957589985,2.0318276384821843,5.598333140000001,0.09847293434044503,0.09279191232047304,-0.07227342707503658,356.0,356.0,115.46543838248849,25.000002666666667,138.16403634546538,19089.30093927108,0.0,258.3333733333333,48.0,78.0,10.500001333333337,0.0,3.2962962962962963,5.175694099841507,117.63380342253521,138.34489502197007,353.33333333333337,4.74029928853348,5.561656326875848,0.36760065136443315,89.0,89.0,32.12903225806452,10.666666666666668,36.05748833265687,1300.1424648596862,0.0,71.0,48.0,72.0,3.1666666666666785,-6.579099405186112e-17,0.8240740740740741,1.3179084626973843,32.732394366197184,36.074278000901295,89.0,1.1900499351596676,1.4279520974161026,0.2702600621271543,13.0045,5.6499997,10.265444946543777,10.654499333333332,2.039289071221289,4.158699916002587,8.117001,12.317000666666669,96.0,108.0,0.17916666666666892,-0.002546294907407411,0.06967592453703705,0.09753065077505721,10.305869575899845,2.0318276384821843,5.59833314,0.09847293434044503,0.0927919123204731,-0.07227342707503656,7.928178,7.5681780199999995,4.856427286820277,5.0911684,1.5149895912006042,2.2951934614461735,4.5475563333333335,5.4336452,120.0,96.0,0.2646599000000007,0.006410446296296296,0.11587046592592593,0.14509101757073586,4.844398485007825,1.5112017600634962,7.220791203999999,0.1593998769275685,0.11989557621478772,-0.2377843868213807,0.0083333333333333,0.0083333333333333,0.001632104454685083,0.0,0.0027855204784983253,7.75912433613354e-06,0.0,0.0027777777777777,24.0,36.0,0.0006944444444445001,-3.85802469135801e-05,0.00019290123456790046,0.00036396532145279966,0.0015845070422535043,0.00268529982377983,0.0083333333333333,0.000271950414535038,0.0004136532938335616,0.5852983138417713,5.0
2023-01-03,1.1597153626562375,1.1597153626562375,0.13701918022649612,0.0,0.30106106257600634,0.09063776339939401,0.0,0.026531662174097127,53.0,7.0,0.06592311475791268,5.13992141030165e-19,0.011004235879067495,0.06036096797794281,0.13959231037159467,0.29808631500189114,1.126556043726903,0.017474878471300775,0.053102441291180885,0.47458223361381957,1.1308089754050563,1.1308089754050563,0.13008729975731895,0.0,0.2917333045193499,0.08510832096577975,0.0,0.004249164448960015,49.0,7.0,0.06572261236596755,-7.709882115452476e-19,0.010737413871597542,0.05933936347268362,0.13253025374337185,0.28871902318542153,1.097790038366228,0.01704623944864747,0.052283700649782106,0.4767410078244274,97.50745845213488,97.50745845213488,22.146626305884787,0.0,38.913764437184355,1514.281062672674,0.0,16.015447585144045,50.0,6.0,26.099302030788934,0.0,0.9060755414891347,6.798849905196899,22.562525391441312,38.62970038925754,97.44573373603818,1.5005519439977588,6.231301930493662,0.15989983543632114,2.74885925713469,2.74885925713469,0.32615601223871993,0.0,0.7144878765115308,0.5104929256819565,0.0,0.06962246442875679,55.0,9.0,0.15834524139209094,0.0,0.02613158782125533,0.14333109181992762,0.3322810077737194,0.7074152287361506,2.671661594838343,0.04150582632102678,0.12603724900051028,0.473737793202451,1.6321821658803854,1.6321821658803854,0.18776484383259903,0.0,0.42108075473956436,0.17730900201204114,0.0,0.00613314059609513,49.0,7.0,0.0948624198533421,0.0,0.015498121972918154,0.08564899368623734,0.19129094418626286,0.4167300143906723,1.5845234354110784,0.024604127335868593,0.0754650216109538,0.4767410078244273,1.6321821658803854,1.6321821658803854,0.18776484383259903,0.0,0.42108075473956436,0.17730900201204114,0.0,0.00613314059609513,49.0,7.0,0.0948624198533421,0.0,0.015498121972918154,0.08564899368623734,0.19129094418626286,0.4167300143906723,1.5845234354110784,0.024604127335868593,0.0754650216109538,0.4767410078244273,1.6321821658803854,1.6321821658803854,0.18776484383259903,0.0,0.42108075473956436,0.17730900201204114,0.0,0.00613314059609513,49.0,7.0,0.0948624198533421,0.0,0.015498121972918154,0.08564899368623734,0.19129094418626286,0.4167300143906723,1.5845234354110784,0.024604127335868593,0.0754650216109538,0.4767410078244273,423.0157194726458,423.0157194726458,111.8788669628721,0.0,183.28162325939385,33592.15342459838,0.0,381.0790438371572,44.0,16.0,352.8847721199555,0.0,3.923519735592432,37.37007522718479,113.9798785490293,181.18485910242077,422.5477292079662,6.9265808352117535,33.28044848122668,0.10903460514821531,230.0,0.0,230.0,230.0,0.0,0.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,,230.0,0.0,230.0,230.0,0.0,0.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,,230.0,0.0,230.0,230.0,0.0,0.0,230.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,,400.0,0.0,400.0,400.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,400.0,0.0,400.0,400.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,400.0,0.0,400.0,400.0,0.0,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,,48.704499999999996,7.599999699999998,44.50104403732719,43.554501,3.019384770689459,9.116684393471438,41.5586668,47.929501,108.0,84.0,0.2250003333333339,0.0023148148148148147,0.07083333333333332,0.11401771900614413,44.56017318513303,3.011908117323725,7.579166433333334,0.10213553167857178,0.12264287369870502,0.08999701657597142,366.00003,366.00003,115.74194648847927,24.500004666666666,137.7563658903443,18976.81634331442,0.0,272.6667266666667,72.0,60.0,11.166671666666673,-2.631639762074445e-16,3.388889166666667,5.38215580402238,117.91550416901408,137.91077281403582,361.65003,4.863790214844648,5.818472141183527,0.38738034683667427,138.0,138.0,38.3778801843318,12.0,45.478531052568286,2068.2967866994177,0.0,71.25,60.0,72.0,5.583333333333371,2.631639762074445e-16,1.3055555555555556,2.0506698694768613,39.098591549295776,45.50585708228692,136.83333333333334,1.8779582366241612,2.156266610149666,0.5683007552807657,13.7045,7.5999997,9.501044037327189,8.554501,3.019384770689459,9.116684393471438,6.5586668,12.929501,108.0,84.0,0.2250003333333339,0.0023148148148148147,0.07083333333333333,0.11401771900614413,9.560173185133019,3.0119081173237245,7.579166433333334,0.10213553167857171,0.12264287369870511,0.08999701657597216,11.874544,10.390226,7.394287609677419,7.253231,2.787029331326371,7.76753249367352,5.5064588,9.541035,120.0,84.0,0.3519624666666674,-0.012747562037037037,0.1346581462962963,0.18281173035259562,7.366288127543037,2.787768744359309,10.250684866666669,0.18581964556580297,0.1653741258930834,-0.2091629475159477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0
